Starting fitting with 32 workers on previous 1000 parameter combinations...

=== 1000 Iterations Results ===
Total experiments: 5000

Top 1000 results by MeanFitness:
1000×11 DataFrame
  Row │ NewLayer     RemoveLayer  NewNeuron    RemoveNeuron  NewRule      RemoveRule  NewInput    RemoveInput  MeanFitness  MaxFitness  SuccessfulSimulations
      │ Float64      Float64      Float64      Float64       Float64      Float64     Float64     Float64      Float64      Float64     UInt16
──────┼───────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────
  429 │ 0.160692     0.0673104    0.104319      0.00151654   0.139997      0.155393   0.00745624  0.0236102       0.914583     1.0                          2
  430 │ 0.157712     0.0567418    0.108756      0.00949568   0.15834       0.15678    0.0203551   0.0204577       0.914583     0.96875                      0
  431 │ 0.16945      0.0456793    0.100746      0.0189212    0.14483       0.16027    0.0123435   0.051855        0.914583     0.96875                      0
  432 │ 0.16436      0.0584704    0.106588      0.0237583    0.159047      0.154769   0.0140408   0.0493541       0.914583     0.9375                       0
  433 │ 0.154608     0.0513051    0.0764106     0.0339005    0.14058       0.183501   0.0183894   0.0317883       0.914583     0.96875                      0
  434 │ 0.151048     0.0469237    0.0771302     0.0115766    0.133445      0.169344   0.0282845   0.0536056       0.914583     0.96875                      0
  435 │ 0.155725     0.0735894    0.0911715     0.0285315    0.160157      0.177414   0.0357602   0.0288424       0.914583     1.0                          1
  436 │ 0.00832317   0.0874137    0.0863403     0.0533222    0.0858119     0.190015   0.135739    0.0448685       0.914583     1.0                          1
  437 │ 0.177978     0.0286281    0.117302      0.0913703    0.145387      0.118464   0.194597    0.126401        0.914583     0.96875                      0
  438 │ 0.141141     0.0551269    0.0372428     0.0915919    0.158291      0.152035   0.11853     0.0884199       0.914583     1.0                          1
  439 │ 0.0403348    0.0871852    0.0264802     0.139192     0.153346      0.0969284  0.0771706   0.101697        0.914583     1.0                          2
  440 │ 0.16842      0.0579038    0.0939179     0.0167184    0.146243      0.169727   0.0173037   0.0375007       0.914583     1.0                          1
  441 │ 0.0472034    0.1225       0.0456358     0.0639295    0.184541      0.1746     0.105598    0.140556        0.914583     1.0                          1
  442 │ 0.178763     0.107357     0.195133      0.0115542    0.100062      0.197757   0.0960358   0.059391        0.914583     0.96875                      0
  443 │ 0.157639     0.0973123    0.115418      0.0571243    0.153783      0.110605   0.0875116   0.0716875       0.914583     1.0                          1
  444 │ 0.0985792    0.0282302    0.0485093     0.0700364    0.189067      0.182168   0.138701    0.0323167       0.914583     0.96875                      0
  445 │ 0.118283     0.0128248    0.0387896     0.0509912    0.194684      0.147679   0.169802    0.0395739       0.914583     0.96875                      0
  446 │ 0.0982726    0.0453551    0.176169      0.0151948    0.138391      0.144301   0.0636417   0.0420755       0.914583     1.0                          1
  447 │ 0.113788     0.122449     0.116144      0.0149213    0.179922      0.0878301  0.0322152   0.0964973       0.914583     0.96875                      0
  448 │ 0.157041     0.0055384    0.00606348    0.0584039    0.173096      0.135264   0.116693    0.119995        0.914583     0.96875                      0
  449 │ 0.131923     0.094252     0.1679        0.099416     0.101128      0.0763318  0.0903864   0.0232494       0.914583     1.0                          1
  450 │ 0.114317     0.0842966    0.0773103     0.021967     0.0981063     0.107859   0.164872    0.11017         0.914583     1.0                          1
  451 │ 0.020153     0.0501877    0.187288      0.107258     0.112122      0.195027   0.0818911   0.122987        0.914583     1.0                          1
  452 │ 0.0622028    0.0194017    0.101162      0.00819026   0.19674       0.197411   0.178568    0.177034        0.914583     0.96875                      0
  453 │ 0.0830565    0.0197909    0.11021       0.0395571    0.0615565     0.124549   0.0934867   0.0326507       0.914583     0.96875                      0
  454 │ 0.046721     0.0131471    0.11694       0.0748244    0.0463555     0.122487   0.159909    0.00572891      0.914583     1.0                          1
  455 │ 0.114504     0.0985908    0.169523      0.0771094    0.104729      0.131148   0.128175    0.0865414       0.914583     0.96875                      0
  456 │ 0.0592081    0.0431597    0.144351      0.024588     0.144618      0.189414   0.113698    0.0348407       0.914583     1.0                          1
  457 │ 0.0485463    0.0787195    0.170605      0.00854807   0.117211      0.0712588  0.175861    0.0442842       0.914583     1.0                          1
  458 │ 0.1301       0.0864457    0.154425      0.0414041    0.145959      0.134073   0.154727    0.0803425       0.914583     0.96875                      0
  459 │ 0.113333     0.0899946    0.0286937     0.00921335   0.186548      0.131775   0.0752116   0.0560504       0.914583     1.0                          1
  460 │ 0.131037     0.162351     0.0710141     0.102847     0.187067      0.193639   0.128319    0.0888264       0.914583     1.0                          1
  461 │ 0.0831952    0.179118     0.146913      0.0615595    0.148508      0.198728   0.198302    0.018396        0.914583     0.96875                      0
  462 │ 0.127472     0.0357418    0.133621      0.0497766    0.0702237     0.181292   0.0934759   0.103415        0.9125       0.96875                      0
  463 │ 0.110704     0.0453721    0.148774      0.0689576    0.0349523     0.176517   0.102076    0.0996348       0.9125       1.0                          1
  464 │ 0.126436     0.0204347    0.143683      0.0698154    0.0700014     0.167273   0.0744464   0.0790547       0.9125       0.96875                      0
  465 │ 0.110209     0.0195549    0.165372      0.0477554    0.0539876     0.198359   0.107457    0.111964        0.9125       1.0                          1
  466 │ 0.162343     0.117385     0.000102134   0.125375     0.115886      0.110118   0.0755766   0.0398877       0.9125       1.0                          1
  467 │ 0.171624     0.105015     0.13081       0.128919     0.112792      0.193097   0.0693493   0.0010939       0.9125       0.96875                      0
  468 │ 0.198057     0.138893     0.118723      0.144376     0.115701      0.195072   0.0979288   0.0229394       0.9125       0.96875                      0
  469 │ 0.180759     0.137394     0.136345      0.147464     0.116432      0.193752   0.0676915   0.0143794       0.9125       0.96875                      0
  470 │ 0.18264      0.122711     0.132267      0.142751     0.116329      0.18824    0.0910768   0.0153742       0.9125       0.96875                      0
  471 │ 0.181764     0.125501     0.127629      0.154612     0.093261      0.171742   0.0786312   0.00747035      0.9125       0.96875                      0
  472 │ 0.18019      0.126505     0.136555      0.13408      0.106384      0.16756    0.0752376   0.0             0.9125       0.96875                      0
  473 │ 0.17002      0.119387     0.0638398     0.0991889    0.125446      0.178203   0.0881893   0.0911484       0.9125       0.96875                      0
  474 │ 0.188078     0.109729     0.059274      0.10063      0.116571      0.172052   0.0855505   0.0778945       0.9125       0.9375                       0
  475 │ 0.18463      0.142393     0.0562078     0.0899448    0.101967      0.192232   0.0727163   0.0806791       0.9125       0.96875                      0
  476 │ 0.178226     0.135891     0.0548599     0.102391     0.12637       0.196033   0.0856913   0.0770312       0.9125       0.96875                      0
  477 │ 0.201335     0.125553     0.0315641     0.0999794    0.132576      0.172979   0.0742749   0.076859        0.9125       1.0                          1
  478 │ 0.165624     0.135894     0.0502083     0.0840776    0.135784      0.194582   0.0930434   0.0896515       0.9125       1.0                          1
  479 │ 0.175514     0.113828     0.0305218     0.0799412    0.124161      0.179928   0.101139    0.106845        0.9125       0.96875                      0
  480 │ 0.0711748    0.060171     0.151119      0.00597757   0.150476      0.114079   0.0658748   0.0338416       0.9125       0.96875                      0
  481 │ 0.0863401    0.057338     0.151916      0.0          0.132296      0.110141   0.076327    0.0149894       0.9125       1.0                          1
  482 │ 0.0773146    0.0798718    0.166107      0.0223339    0.149494      0.102644   0.0779331   0.0455585       0.9125       0.96875                      0
  483 │ 0.0793354    0.0930581    0.170888      0.0155912    0.114755      0.102959   0.0769875   0.0514557       0.9125       0.96875                      0
  484 │ 0.0112017    0.0330407    0.129532      0.00461926   0.142954      0.192213   0.035385    0.0341204       0.9125       0.96875                      0
  485 │ 0.045391     0.0014386    0.161412      0.0307899    0.117517      0.182189   0.0433966   0.0298557       0.9125       1.0                          1
  486 │ 0.0433864    0.0335692    0.145139      0.011375     0.132605      0.198191   0.0480012   0.0524918       0.9125       1.0                          2
  487 │ 0.0432312    0.0285998    0.144489      0.00866181   0.107533      0.202213   0.0461807   0.0334643       0.9125       1.0                          1
  488 │ 0.0354048    0.0148918    0.144929      0.0          0.139509      0.181107   0.0239231   0.0339214       0.9125       0.96875                      0
  489 │ 0.0453304    0.0193371    0.132203      0.0251108    0.142073      0.196209   0.0209381   0.0542817       0.9125       0.96875                      0
  490 │ 0.0247058    0.0314969    0.123991      0.014369     0.137652      0.197117   0.0347434   0.0536553       0.9125       1.0                          1
  491 │ 0.178701     0.0159119    0.084408      0.0560552    0.130042      0.143037   0.120712    0.132535        0.9125       0.96875                      0
  492 │ 0.146612     0.0381992    0.115499      0.0262301    0.136101      0.150251   0.118665    0.132454        0.9125       0.96875                      0
  493 │ 0.177296     0.049018     0.113208      0.0640692    0.135094      0.122453   0.126651    0.137034        0.9125       0.96875                      0
  494 │ 0.166765     0.0164993    0.0936643     0.0386748    0.134333      0.132935   0.131544    0.157546        0.9125       0.9375                       0
  495 │ 0.168276     0.0217952    0.107994      0.0277297    0.130052      0.127893   0.135975    0.134843        0.9125       0.96875                      0
  496 │ 0.155549     0.0175228    0.111341      0.0250707    0.15646       0.123413   0.144509    0.147673        0.9125       0.96875                      0
  497 │ 0.160174     0.169319     0.14918       0.0962018    0.107105      0.176488   0.0913149   0.0636134       0.9125       1.0                          1
  498 │ 0.167934     0.163278     0.145995      0.0884433    0.135997      0.169181   0.0901981   0.0696803       0.9125       0.96875                      0
  499 │ 0.170765     0.150805     0.121963      0.0923245    0.117463      0.150332   0.0866581   0.0979069       0.9125       1.0                          1
  500 │ 0.141553     0.083277     0.162842      0.0          0.173257      0.118892   0.0889438   0.10286         0.9125       1.0                          1
  501 │ 0.154223     0.0778177    0.160445      0.0          0.198413      0.149744   0.091517    0.107749        0.9125       0.96875                      0
  502 │ 0.16061      0.100915     0.172149      0.0157605    0.180154      0.149567   0.073319    0.108683        0.9125       0.96875                      0
  503 │ 0.168322     0.069778     0.161822      0.0          0.18654       0.1554     0.0933189   0.107864        0.9125       0.96875                      0
  504 │ 0.139834     0.0757918    0.162043      0.00384649   0.184571      0.127084   0.0885424   0.083973        0.9125       1.0                          1
  505 │ 0.140117     0.103113     0.149591      0.0111039    0.17593       0.141059   0.0813779   0.0840075       0.9125       0.96875                      0
  506 │ 0.159098     0.072632     0.157641      0.0          0.183047      0.118366   0.0795386   0.0752817       0.9125       1.0                          1
  507 │ 0.128684     0.0747164    0.16726       0.0165928    0.192711      0.137839   0.0635442   0.0852789       0.9125       0.96875                      0
  508 │ 0.128784     0.0702815    0.175565      0.0022124    0.177354      0.131702   0.0665276   0.0873239       0.9125       1.0                          1
  509 │ 0.0698525    0.133182     0.0337354     0.0662811    0.147647      0.111208   0.183939    0.0898288       0.9125       0.96875                      0
  510 │ 0.156656     0.106345     0.172464      0.0163305    0.0894392     0.137354   0.120782    0.0723732       0.9125       0.96875                      0
  511 │ 0.149825     0.117044     0.151064      0.0363546    0.101223      0.12061    0.136291    0.0777127       0.9125       0.96875                      0
  512 │ 0.153551     0.0855038    0.149215      0.0243316    0.103465      0.119262   0.134578    0.0795077       0.9125       0.9375                       0
  513 │ 0.150274     0.0985464    0.155451      0.00955204   0.122252      0.139485   0.114453    0.08668         0.9125       1.0                          1
  514 │ 0.1751       0.124281     0.14243       0.00233291   0.0924158     0.116291   0.111925    0.0674953       0.9125       1.0                          1
  515 │ 0.1533       0.0          0.101978      0.0670245    0.142101      0.160777   0.0745742   0.0583613       0.9125       0.96875                      0
  516 │ 0.119448     0.00466238   0.121399      0.0444132    0.152316      0.154717   0.0605529   0.0711803       0.9125       1.0                          1
  517 │ 0.154883     0.0040352    0.118311      0.0632181    0.162996      0.159131   0.0739782   0.0569134       0.9125       0.96875                      0
  518 │ 0.142379     0.0          0.119905      0.0554855    0.157773      0.142455   0.0620662   0.0565805       0.9125       0.9375                       0
  519 │ 0.0776139    0.0747122    0.00993106    0.0310451    0.205227      0.159636   0.154734    0.113429        0.9125       0.96875                      0
  520 │ 0.0549454    0.0605642    0.0           0.0522451    0.177341      0.156697   0.145751    0.099896        0.9125       0.96875                      0
  521 │ 0.0742371    0.0867252    0.0           0.0648693    0.20614       0.162179   0.166533    0.127672        0.9125       0.96875                      0
  522 │ 0.201009     0.0482855    0.185497      0.0          0.193068      0.132872   0.173024    0.0602807       0.9125       0.96875                      0
  523 │ 0.173164     0.0488377    0.19089       0.0          0.196668      0.13463    0.168513    0.0828199       0.9125       0.96875                      0
  524 │ 0.186992     0.0752323    0.204622      0.0          0.190634      0.156465   0.171363    0.0733642       0.9125       0.96875                      0
  525 │ 0.181758     0.0734041    0.171711      0.0105045    0.185502      0.143751   0.171433    0.0693283       0.9125       1.0                          1
  526 │ 0.181247     0.0683006    0.171695      0.0          0.182735      0.157533   0.203144    0.0854732       0.9125       0.96875                      0
  527 │ 0.171579     0.058705     0.181594      0.00884624   0.190818      0.161043   0.171565    0.0745678       0.9125       0.96875                      0
  528 │ 0.181871     0.0671018    0.188515      0.0          0.201121      0.135603   0.16818     0.0925223       0.9125       0.96875                      0
  529 │ 0.193063     0.0584426    0.203811      0.0148915    0.198332      0.137466   0.200036    0.0941249       0.9125       1.0                          1
  530 │ 0.165405     0.0511429    0.197432      0.0221645    0.193826      0.132143   0.203332    0.0578646       0.9125       1.0                          1
  531 │ 0.177502     0.0534629    0.205592      0.0120028    0.196044      0.149961   0.202937    0.0741396       0.9125       0.96875                      0
  532 │ 0.176903     0.0514777    0.00560208    0.0106602    0.0996576     0.0817106  0.0669756   0.0526763       0.9125       1.0                          1
  533 │ 0.164171     0.0632211    0.00345434    0.0194513    0.118513      0.0820227  0.0501662   0.030524        0.9125       1.0                          1
  534 │ 0.170994     0.0513668    0.025506      0.0329282    0.113022      0.0653323  0.0375562   0.0451929       0.9125       0.96875                      0
  535 │ 0.192377     0.0462013    0.012802      0.0288257    0.122593      0.0862117  0.0500268   0.0576759       0.9125       0.96875                      0
  536 │ 0.157243     0.0565994    0.0059715     0.0261394    0.105401      0.0970074  0.0625987   0.0684537       0.9125       1.0                          1
  537 │ 0.159721     0.0282473    0.0233291     0.0214737    0.129183      0.0981989  0.0495421   0.0318174       0.9125       0.96875                      0
  538 │ 0.200102     0.105156     0.163779      0.121512     0.12836       0.179884   0.169254    0.00862327      0.9125       0.96875                      0
  539 │ 0.172171     0.0913591    0.14264       0.0974747    0.140846      0.214877   0.203829    0.00291175      0.9125       0.9375                       0
  540 │ 0.197896     0.0970202    0.176508      0.103935     0.156582      0.20336    0.181834    0.0306842       0.9125       0.96875                      0
  541 │ 0.19123      0.103058     0.163102      0.086921     0.149667      0.211597   0.191194    0.0296242       0.9125       0.96875                      0
  542 │ 0.195556     0.107667     0.177928      0.0837384    0.155028      0.201869   0.171278    7.94997e-5      0.9125       0.96875                      0
  543 │ 0.193065     0.0884467    0.150569      0.109653     0.156638      0.179937   0.192275    0.0137813       0.9125       0.96875                      0
  544 │ 0.180441     0.118332     0.170358      0.112486     0.122017      0.18641    0.174959    0.017036        0.9125       1.0                          1
  545 │ 0.187974     0.129556     0.146004      0.0830586    0.145488      0.141097   0.177396    0.103173        0.9125       0.96875                      0
  546 │ 0.159875     0.13981      0.106294      0.0736404    0.13098       0.168661   0.159124    0.113306        0.9125       1.0                          1
  547 │ 0.180319     0.132567     0.10762       0.0624999    0.134923      0.145587   0.160393    0.0954734       0.9125       1.0                          1
  548 │ 0.162697     0.114855     0.111827      0.0622145    0.152117      0.142924   0.160592    0.103896        0.9125       0.96875                      0
  549 │ 0.181516     0.130133     0.145339      0.0737837    0.143192      0.146487   0.185856    0.0973037       0.9125       0.96875                      0
  550 │ 0.11826      0.046906     0.17966       0.191465     0.159186      0.176285   0.14167     0.0406821       0.9125       0.96875                      0
  551 │ 0.109789     0.0329662    0.218807      0.180835     0.169558      0.182575   0.15472     0.0538357       0.9125       0.96875                      0
  552 │ 0.120204     0.0399261    0.199316      0.188282     0.163772      0.170825   0.13661     0.0696791       0.9125       1.0                          2
  553 │ 0.143378     0.031697     0.205992      0.19854      0.181755      0.160094   0.147773    0.0447396       0.9125       0.96875                      0
  554 │ 0.122795     0.0530885    0.206804      0.190082     0.160559      0.186584   0.131085    0.0396566       0.9125       0.96875                      0
  555 │ 0.123237     0.0684354    0.186712      0.19668      0.163882      0.163012   0.134973    0.0561945       0.9125       0.96875                      0
  556 │ 0.12662      0.0433664    0.198409      0.174552     0.15462       0.179063   0.146722    0.0506222       0.9125       0.96875                      0
  557 │ 0.109366     0.0548729    0.186545      0.173866     0.177176      0.160425   0.15241     0.0572156       0.9125       0.96875                      0
  558 │ 0.147172     0.0778043    0.161424      0.0548802    0.125346      0.100912   0.0405292   0.135265        0.9125       0.96875                      0
  559 │ 0.199753     0.0781518    0.158472      0.0129871    0.0644457     0.0799337  0.0699817   0.0888852       0.9125       0.96875                      0
  560 │ 0.185912     0.0752676    0.177649      0.0          0.0538832     0.0906692  0.0873769   0.0976293       0.9125       1.0                          1
  561 │ 0.189864     0.0894311    0.181114      0.000126072  0.0363695     0.0741706  0.0570893   0.0829448       0.9125       1.0                          2
  562 │ 0.195351     0.0726795    0.178235      0.0          0.0675403     0.0789341  0.0775855   0.089295        0.9125       0.96875                      0
  563 │ 0.209383     0.0793993    0.179086      0.00148246   0.0611577     0.0704392  0.0649023   0.0625995       0.9125       1.0                          1
  564 │ 0.197073     0.0877935    0.15228       0.0          0.0577392     0.0852225  0.0498872   0.0640049       0.9125       0.96875                      0
  565 │ 0.185494     0.168573     0.149215      0.0303409    0.079391      0.0534546  0.0371839   0.0206237       0.9125       0.96875                      0
  566 │ 0.173154     0.169791     0.136332      0.0255523    0.0932726     0.0588301  0.0388763   0.0566679       0.9125       1.0                          1
  567 │ 0.192016     0.0320817    0.161924      0.0149912    0.074432      0.131433   0.0968481   0.114257        0.9125       1.0                          1
  568 │ 0.18135      0.0385957    0.155773      0.0184882    0.0819261     0.109674   0.129096    0.0992938       0.9125       0.9375                       0
  569 │ 0.205238     0.0477743    0.16579       0.0211293    0.0777023     0.10708    0.0963902   0.100636        0.9125       1.0                          1
  570 │ 0.178915     0.0403599    0.168791      0.0          0.0838035     0.111882   0.0939268   0.103998        0.9125       0.9375                       0
  571 │ 0.1893       0.0609385    0.141655      0.0          0.0842767     0.106438   0.120539    0.111807        0.9125       0.96875                      0
  572 │ 0.17819      0.0377521    0.144388      0.0          0.0848161     0.118341   0.127711    0.081659        0.9125       0.96875                      0
  573 │ 0.192624     0.0666191    0.163891      0.0          0.0490252     0.120218   0.114242    0.101899        0.9125       0.96875                      0
  574 │ 0.188761     0.0386184    0.148817      0.0          0.0768705     0.12195    0.102144    0.114268        0.9125       1.0                          1
  575 │ 0.188639     0.0281944    0.150746      0.0          0.0798535     0.128948   0.123753    0.083236        0.9125       0.9375                       0
  576 │ 0.189535     0.0399731    0.171985      0.0          0.0843952     0.13276    0.128279    0.0766328       0.9125       0.9375                       0
  577 │ 0.159765     0.0454033    0.167765      0.0357464    0.0014377     0.0745344  0.202475    0.178416        0.9125       1.0                          1
  578 │ 0.164047     0.0338757    0.139315      0.0199585    0.0119665     0.0690646  0.182025    0.188762        0.9125       0.96875                      0
  579 │ 0.0844432    0.0644358    0.164448      0.206775     0.156591      0.123179   0.123168    0.0584828       0.9125       1.0                          1
  580 │ 0.0872984    0.0802269    0.176858      0.185974     0.134914      0.156046   0.122648    0.0452037       0.9125       1.0                          1
  581 │ 0.0784955    0.0579046    0.193341      0.206028     0.137842      0.153955   0.106343    0.0283371       0.9125       0.9375                       0
  582 │ 0.200082     0.0762077    0.190055      0.178986     0.169737      0.194032   0.0667283   0.0674083       0.9125       1.0                          1
  583 │ 0.176815     0.0813278    0.199523      0.212297     0.16565       0.195908   0.0429535   0.0635136       0.9125       0.96875                      0
  584 │ 0.208091     0.0709608    0.210794      0.198214     0.168007      0.194394   0.0503457   0.0426893       0.9125       0.96875                      0
  585 │ 0.173137     0.0846908    0.199677      0.179191     0.182414      0.199399   0.0567731   0.0400208       0.9125       0.96875                      0
  586 │ 0.0719859    0.0390554    0.0168612     0.083366     0.190164      0.176609   0.061928    0.071211        0.9125       0.96875                      0
  587 │ 0.0616394    0.0551221    0.0109611     0.0756111    0.192926      0.204947   0.0616525   0.0849393       0.9125       1.0                          1
  588 │ 0.169567     0.135222     0.0439219     0.0634475    0.154687      0.0439217  0.0662843   0.050292        0.9125       0.96875                      0
  589 │ 0.145055     0.0470531    0.0559619     0.0506401    0.0599653     0.0805489  0.190288    0.0329156       0.9125       1.0                          1
  590 │ 0.142104     0.0300733    0.0345435     0.0338791    0.0474869     0.0905542  0.161689    0.0382523       0.9125       1.0                          1
  591 │ 0.144618     0.0506557    0.0553353     0.0605978    0.0564145     0.0784253  0.194781    0.027774        0.9125       0.96875                      0
  592 │ 0.0619988    0.166122     0.0781507     0.00234415   0.078229      0.135886   0.182756    0.113402        0.9125       0.96875                      0
  593 │ 0.0558584    0.170111     0.0557746     0.0          0.0700391     0.141181   0.174439    0.105334        0.9125       1.0                          1
  594 │ 0.0684452    0.164668     0.0730649     0.0          0.0711407     0.162872   0.177685    0.0920819       0.9125       0.96875                      0
  595 │ 0.130028     0.170275     0.181763      0.0775832    0.172149      0.153076   0.0690037   0.105671        0.9125       1.0                          2
  596 │ 0.148492     0.195471     0.188406      0.0843953    0.175584      0.142279   0.0633107   0.0884985       0.9125       0.96875                      0
  597 │ 0.133482     0.185977     0.176455      0.0839652    0.1861        0.145799   0.0500691   0.0937801       0.9125       0.96875                      0
  598 │ 0.147735     0.165931     0.171071      0.0965975    0.193341      0.136261   0.0781081   0.103902        0.9125       1.0                          1
  599 │ 0.0653215    0.0915933    0.0644201     0.11053      0.174921      0.131756   0.167731    0.0814884       0.9125       0.9375                       0
  600 │ 0.095337     0.106691     0.0997126     0.12262      0.174749      0.113769   0.169192    0.0817319       0.9125       0.96875                      0
  601 │ 0.0696979    0.0983759    0.0890738     0.0968236    0.176588      0.120939   0.143342    0.0734879       0.9125       0.96875                      0
  602 │ 0.0924449    0.094711     0.0989467     0.109353     0.177877      0.142436   0.153693    0.0751714       0.9125       1.0                          1
  603 │ 0.112918     0.106164     0.0           0.030177     0.100815      0.187689   0.157089    0.00434509      0.9125       0.96875                      0
  604 │ 0.131338     0.142966     0.0           0.0468153    0.127453      0.183092   0.153466    0.0151041       0.9125       0.96875                      0
  605 │ 0.115178     0.118319     0.00306972    0.0336924    0.128965      0.176871   0.159889    0.015663        0.9125       0.96875                      0
  606 │ 0.122634     0.11231      0.0           0.0459743    0.121948      0.192525   0.167398    0.0160303       0.9125       1.0                          1
  607 │ 0.180862     0.132501     0.00769991    0.0506691    0.069329      0.0907565  0.0593237   0.015878        0.9125       1.0                          1
  608 │ 0.157058     0.123716     0.0169654     0.0454356    0.0426581     0.0962154  0.08796     0.0172423       0.9125       1.0                          1
  609 │ 0.182613     0.118373     0.0220114     0.0330093    0.063252      0.0838446  0.0928246   0.0329143       0.9125       1.0                          2
  610 │ 0.0114914    0.0883851    0.0981895     0.0559595    0.091084      0.204445   0.124233    0.0498838       0.9125       0.96875                      0
  611 │ 0.0163069    0.0712267    0.08312       0.0694506    0.0815739     0.209386   0.130623    0.0556054       0.9125       0.96875                      0
  612 │ 0.190026     0.0324433    0.129514      0.0836133    0.130456      0.135269   0.196551    0.117523        0.9125       0.96875                      0
  613 │ 0.159018     0.0419405    0.120732      0.0970045    0.149555      0.118771   0.177498    0.14346         0.9125       1.0                          1
  614 │ 0.15728      0.0502352    0.0536038     0.0852499    0.172069      0.159442   0.118102    0.0870553       0.9125       0.96875                      0
  615 │ 0.156113     0.0374096    0.0361539     0.0724959    0.165081      0.14077    0.128789    0.0925808       0.9125       0.9375                       0
  616 │ 0.138756     0.0520493    0.0188693     0.0808622    0.148335      0.156531   0.108427    0.0806922       0.9125       0.9375                       0
  617 │ 0.130124     0.0466639    0.042284      0.0740104    0.145594      0.167812   0.0997239   0.103539        0.9125       0.96875                      0
  618 │ 0.134719     0.0376332    0.0200037     0.0782332    0.15303       0.152291   0.10999     0.0705894       0.9125       0.96875                      0
  619 │ 0.137548     0.0467178    0.0529557     0.0901477    0.139044      0.140262   0.116935    0.0915143       0.9125       0.9375                       0
  620 │ 0.130928     0.068167     0.0240281     0.0901433    0.153328      0.158472   0.137121    0.0836612       0.9125       0.96875                      0
  621 │ 0.147539     0.0628612    0.0340971     0.0733225    0.176943      0.15124    0.134335    0.0891852       0.9125       0.96875                      0
  622 │ 0.153401     0.059182     0.021697      0.0875145    0.15852       0.144844   0.0988845   0.105349        0.9125       0.9375                       0
  623 │ 0.0411952    0.0959436    0.0303279     0.144924     0.164548      0.109785   0.0827795   0.104512        0.9125       0.96875                      0
  624 │ 0.0447093    0.0825457    0.0227234     0.129904     0.171374      0.0909234  0.0965714   0.108258        0.9125       0.96875                      0
  625 │ 0.181047     0.049436     0.11287       0.0132592    0.13542       0.166371   0.0150639   0.0453836       0.9125       1.0                          1
  626 │ 0.170005     0.0499067    0.11277       0.0244349    0.135025      0.179244   0.00553007  0.0507458       0.9125       0.96875                      0
  627 │ 0.0429165    0.131441     0.0340181     0.0580089    0.174737      0.176439   0.104168    0.124214        0.9125       0.96875                      0
  628 │ 0.0291517    0.129715     0.039335      0.0545953    0.164853      0.183287   0.120523    0.144636        0.9125       0.96875                      0
  629 │ 0.0421602    0.138828     0.055577      0.0465154    0.172297      0.187175   0.106355    0.153554        0.9125       1.0                          1
  630 │ 0.0384115    0.111955     0.0547917     0.0572639    0.189119      0.190282   0.0886178   0.125842        0.9125       1.0                          1
  631 │ 0.0472143    0.141323     0.0432402     0.0650336    0.165433      0.179201   0.102629    0.141079        0.9125       1.0                          1
  632 │ 0.0393497    0.12583      0.0597226     0.075612     0.1952        0.16091    0.098658    0.126607        0.9125       0.96875                      0
  633 │ 0.122047     0.116003     0.158139      0.0945388    0.117767      0.0834494  0.191789    0.095608        0.9125       0.96875                      0
  634 │ 0.112505     0.0680472    0.0923598     0.0133599    0.113465      0.114284   0.183192    0.047086        0.9125       1.0                          2
  635 │ 0.12192      0.128745     0.0484367     0.0639341    0.168548      0.115386   0.118647    0.117022        0.9125       0.96875                      0
  636 │ 0.064345     0.186406     0.044685      0.000120086  0.192416      0.123457   0.108619    0.05123         0.9125       0.9375                       0
  637 │ 0.149438     0.0973558    0.103367      0.0376461    0.193783      0.192398   0.0744654   0.0581831       0.9125       0.96875                      0
  638 │ 0.126317     0.00392416   0.00663479    0.157418     0.065057      0.149458   0.172379    0.118306        0.9125       0.96875                      0
  639 │ 0.120414     0.0687618    0.038964      0.0156518    0.132576      0.132206   0.103943    0.185524        0.9125       0.96875                      0
  640 │ 0.116345     0.116528     0.0595081     0.151332     0.160519      0.186824   0.0390681   0.00567053      0.9125       0.96875                      0
  641 │ 0.106208     0.0627457    0.188412      0.0524723    0.0582805     0.0770531  0.0851564   0.00985795      0.9125       1.0                          1
  642 │ 0.122155     0.100475     0.159662      0.0100597    0.0587184     0.169733   0.166849    0.0215577       0.9125       1.0                          1
  643 │ 0.037897     0.0570495    0.164877      0.0456385    0.173663      0.180938   0.194559    0.0209129       0.9125       1.0                          1
  644 │ 0.183237     0.0634657    0.0743128     0.0852907    0.161346      0.0840372  0.199994    0.0624236       0.9125       0.9375                       0
  645 │ 0.05616      0.0623433    0.120026      0.016343     0.103081      0.115971   0.111763    0.0972897       0.9125       0.96875                      0
  646 │ 0.069713     0.172128     0.128245      0.189849     0.0940009     0.148295   0.120347    0.0180385       0.9125       1.0                          1
  647 │ 0.171665     0.181239     0.0968905     0.0359164    0.189766      0.0778472  0.180387    0.00728607      0.9125       0.96875                      0
  648 │ 0.177927     0.0304648    0.198289      0.0272452    0.0208284     0.111849   0.152262    0.0517503       0.9125       1.0                          2
  649 │ 0.160535     0.15993      0.0853151     0.0406016    0.132144      0.130341   0.0887773   0.127528        0.9125       0.96875                      0
  650 │ 0.18251      0.0248835    0.157851      0.031599     0.189394      0.168156   0.126911    0.0736611       0.9125       0.9375                       0
