Starting fitting with 32 workers on previous 1000 parameter combinations...

=== 1000 Iterations Results ===
Total experiments: 5000

Top 1000 results by MeanFitness:
1000×11 DataFrame
  Row │ NewLayer   RemoveLayer  NewNeuron    RemoveNeuron  NewRule      RemoveRule  NewInput    RemoveInput  MeanFitness  MaxFitness  SuccessfulSimulations
      │ Float64    Float64      Float64      Float64       Float64      Float64     Float64     Float64      Float64      Float64     UInt16
──────┼─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────
  210 │ 0.136427   0.0150899    0.0947877     0.0316667    0.149136      0.157662   0.0848497    0.0804806      0.920833     1.0                          1
  211 │ 0.134035   0.0108445    0.11478       0.0612168    0.149791      0.154684   0.0700003    0.0404259      0.920833     1.0                          1
  212 │ 0.143896   0.0080849    0.114409      0.0485379    0.134201      0.173603   0.0573967    0.0511832      0.920833     1.0                          1
  213 │ 0.135275   0.0          0.135606      0.0482935    0.137204      0.15288    0.0520841    0.0357508      0.920833     0.96875                      0
  214 │ 0.133987   0.0110771    0.123901      0.0604957    0.152474      0.162341   0.0571262    0.048056       0.920833     1.0                          1
  215 │ 0.140848   0.0402014    0.153358      0.0537767    0.0401538     0.186329   0.0709553    0.0643359      0.920833     1.0                          1
  216 │ 0.164284   0.130683     0.0514704     0.0941504    0.108668      0.181199   0.0648702    0.0781754      0.920833     1.0                          1
  217 │ 0.0994265  0.0517965    0.150312      0.0          0.14869       0.106502   0.062845     0.0363333      0.920833     0.96875                      0
  218 │ 0.0882886  0.062947     0.163509      0.0          0.136841      0.091069   0.0537085    0.0431011      0.920833     1.0                          1
  219 │ 0.0880258  0.0663443    0.164887      0.00194191   0.135458      0.105348   0.0546922    0.0477723      0.920833     1.0                          1
  220 │ 0.0853139  0.0525706    0.156887      0.0          0.152703      0.0983561  0.0647719    0.0282477      0.920833     0.96875                      0
  221 │ 0.0429089  0.000144297  0.166974      0.030553     0.10648       0.167189   0.0356646    0.0530001      0.920833     1.0                          2
  222 │ 0.0380093  0.00458311   0.147255      0.0268596    0.109424      0.168509   0.0438068    0.0660172      0.920833     1.0                          1
  223 │ 0.0383204  0.0148463    0.141187      0.00315824   0.0968481     0.180236   0.0441377    0.052198       0.920833     1.0                          2
  224 │ 0.018614   0.00748754   0.143499      0.0214773    0.0982288     0.160269   0.0367329    0.050712       0.920833     1.0                          3
  225 │ 0.0280042  0.0214066    0.145522      0.0          0.107453      0.176146   0.0285873    0.0370584      0.920833     1.0                          1
  226 │ 0.0312904  0.013918     0.163736      0.0123804    0.102579      0.180842   0.0374316    0.0427224      0.920833     0.96875                      0
  227 │ 0.0308991  0.0321996    0.160904      0.0          0.1148        0.179185   0.0433337    0.0592598      0.920833     1.0                          1
  228 │ 0.150657   0.0828643    0.186481      0.00895049   0.184854      0.14155    0.0895845    0.087768       0.920833     1.0                          1
  229 │ 0.141966   0.0789096    0.163207      0.0          0.172331      0.144225   0.0878034    0.104279       0.920833     1.0                          1
  230 │ 0.145274   0.0872591    0.169609      0.0          0.19537       0.167745   0.0917473    0.103055       0.920833     1.0                          1
  231 │ 0.150899   0.0708108    0.175028      0.0          0.194169      0.140153   0.0947737    0.108245       0.920833     0.96875                      0
  232 │ 0.137602   0.070951     0.176211      0.0          0.189374      0.163571   0.102389     0.110262       0.920833     0.96875                      0
  233 │ 0.145792   0.0722739    0.164407      0.0142316    0.175449      0.15344    0.0790518    0.0875507      0.920833     1.0                          1
  234 │ 0.126129   0.000369056  0.102893      0.0445819    0.182471      0.142052   0.0803245    0.0526859      0.920833     1.0                          2
  235 │ 0.144165   0.00171544   0.110891      0.0416473    0.174008      0.130223   0.0726056    0.0693974      0.920833     0.96875                      0
  236 │ 0.123453   0.0123778    0.108575      0.0694755    0.183512      0.157163   0.07467      0.0756003      0.920833     0.96875                      0
  237 │ 0.144142   0.0124584    0.0960536     0.0668696    0.159087      0.131153   0.0589233    0.0503039      0.920833     0.96875                      0
  238 │ 0.104561   0.0632795    0.216411      0.187997     0.149669      0.195622   0.155531     0.0757097      0.920833     0.96875                      0
  239 │ 0.205988   0.0975746    0.190072      0.170481     0.161588      0.165965   0.0607895    0.0528161      0.920833     1.0                          1
  240 │ 0.197846   0.0813757    0.205559      0.172735     0.157744      0.161228   0.0744152    0.0509334      0.920833     1.0                          1
  241 │ 0.214891   0.0795504    0.196251      0.169183     0.175466      0.169943   0.0779849    0.0726827      0.920833     1.0                          1
  242 │ 0.153224   0.178119     0.188713      0.107578     0.169141      0.128506   0.0361353    0.102837       0.920833     1.0                          1
  243 │ 0.161587   0.150079     0.00769561    0.0270075    0.0672092     0.0934414  0.0530344    0.0637278      0.920833     1.0                          1
  244 │ 0.17873    0.0463682    0.102337      0.0378977    0.140683      0.185245   0.0350427    0.0431734      0.920833     0.96875                      0
  245 │ 0.165855   0.0615412    0.082873      0.0283024    0.156026      0.181838   0.0463507    0.0575115      0.920833     0.96875                      0
  246 │ 0.154222   0.0598325    0.0864092     0.0269634    0.142237      0.198182   0.0346501    0.0482086      0.920833     1.0                          1
  247 │ 0.156922   0.0437133    0.0758376     0.0347325    0.152981      0.197264   0.024189     0.0397378      0.920833     1.0                          1
  248 │ 0.159579   0.0409064    0.0855048     0.0166431    0.129346      0.166395   0.00800546   0.0221665      0.920833     0.96875                      0
  249 │ 0.168243   0.0644566    0.093427      0.0          0.141142      0.149271   0.0          0.0376982      0.920833     1.0                          1
  250 │ 0.161571   0.0453064    0.0928184     0.00212254   0.124038      0.147695   0.0          0.0382627      0.920833     0.96875                      0
  251 │ 0.176686   0.0554814    0.0694822     0.000843116  0.131883      0.151931   0.0202128    0.0450995      0.920833     1.0                          1
  252 │ 0.162458   0.117978     0.000740514   0.135931     0.11747       0.130002   0.0943784    0.0436747      0.920833     0.96875                      0
  253 │ 0.0601912  0.0104744    0.0129978     0.188558     0.152332      0.192691   0.149073     0.083732       0.920833     0.96875                      0
  254 │ 0.188599   0.0901812    0.144699      0.00519834   0.0993819     0.162507   0.101984     0.065326       0.920833     1.0                          2
  255 │ 0.194155   0.0980897    0.139334      0.0291665    0.100748      0.13497    0.128925     0.0570362      0.920833     1.0                          1
  256 │ 0.154244   0.117514     0.153718      0.0778974    0.134422      0.174966   0.171526     0.0717496      0.920833     1.0                          1
  257 │ 0.167727   0.13062      0.130941      0.0763235    0.144287      0.177035   0.186187     0.0822816      0.920833     1.0                          2
  258 │ 0.161249   0.133678     0.136859      0.0736601    0.140729      0.173603   0.172687     0.0678121      0.920833     0.96875                      0
  259 │ 0.144196   0.0375863    0.216383      0.183116     0.174319      0.171943   0.130975     0.0804261      0.920833     1.0                          1
  260 │ 0.180748   0.0868538    0.175218      0.0          0.0551949     0.0934612  0.0837089    0.0540364      0.920833     0.96875                      0
  261 │ 0.200205   0.0734471    0.157797      0.0139385    0.0762552     0.102033   0.085927     0.0628317      0.920833     1.0                          1
  262 │ 0.173991   0.0840372    0.14654       0.00250168   0.0480012     0.0828679  0.0935652    0.0720503      0.920833     1.0                          1
  263 │ 0.198493   0.0852742    0.17128       0.0040569    0.0663887     0.0798575  0.0657009    0.078796       0.920833     1.0                          1
  264 │ 0.197341   0.176912     0.174135      0.0114322    0.0999814     0.0789897  0.0283246    0.0381626      0.920833     0.96875                      0
  265 │ 0.174695   0.0562321    0.175104      0.0160938    0.0468743     0.102057   0.108024     0.102064       0.920833     1.0                          1
  266 │ 0.173597   0.0546201    0.192399      0.0105578    0.0456314     0.12518    0.117104     0.100193       0.920833     0.96875                      0
  267 │ 0.158946   0.0507847    0.190055      0.0129099    0.0661689     0.130886   0.125035     0.101164       0.920833     0.96875                      0
  268 │ 0.167924   0.0569551    0.163933      0.0177485    0.0671505     0.11202    0.110668     0.106296       0.920833     0.96875                      0
  269 │ 0.0504323  0.181899     0.0511798     0.00533417   0.0797645     0.146274   0.176938     0.0996457      0.920833     1.0                          2
  270 │ 0.145282   0.16676      0.165055      0.0868084    0.162656      0.157809   0.0929459    0.120984       0.920833     1.0                          1
  271 │ 0.152492   0.191354     0.155077      0.0966437    0.146872      0.165794   0.0799551    0.118458       0.920833     0.96875                      0
  272 │ 0.131461   0.0429843    0.155737      0.062269     0.0666002     0.165237   0.100283     0.0758979      0.920833     1.0                          1
  273 │ 0.135202   0.0358161    0.128262      0.0685132    0.0519251     0.177784   0.0860002    0.0749462      0.920833     1.0                          1
  274 │ 0.133085   0.109359     0.0           0.118078     0.123222      0.109889   0.0873628    0.0367419      0.920833     1.0                          2
  275 │ 0.166296   0.110528     0.0551676     0.10039      0.140388      0.180681   0.0919669    0.107228       0.920833     0.96875                      0
  276 │ 0.0860309  0.0859251    0.165496      0.0          0.118677      0.107029   0.0683523    0.0306816      0.920833     1.0                          2
  277 │ 0.0114725  0.0132061    0.140763      0.0255441    0.106245      0.190049   0.0451327    0.0405579      0.920833     1.0                          3
  278 │ 0.0190547  0.0184028    0.139685      0.00664869   0.142219      0.176413   0.0204798    0.0276262      0.920833     0.96875                      0
  279 │ 0.021078   0.00947898   0.151259      0.0137183    0.132087      0.172456   0.0342338    0.0258344      0.920833     0.96875                      0
  280 │ 0.163326   0.0349967    0.0820809     0.0426293    0.15117       0.143876   0.136535     0.12933        0.920833     0.96875                      0
  281 │ 0.150385   0.18532      0.148345      0.0888829    0.13297       0.155079   0.0978636    0.0974341      0.920833     0.96875                      0
  282 │ 0.159307   0.0927956    0.146462      0.0          0.202817      0.13524    0.0848405    0.102288       0.920833     1.0                          1
  283 │ 0.0969316  0.133103     0.00203272    0.0751116    0.164595      0.126937   0.184049     0.110046       0.920833     0.9375                       0
  284 │ 0.158122   0.0948332    0.161063      0.00308743   0.099201      0.134764   0.119846     0.063419       0.920833     1.0                          1
  285 │ 0.150771   0.123278     0.140244      0.0128124    0.0881178     0.131703   0.0990469    0.0677053      0.920833     0.96875                      0
  286 │ 0.150842   0.0118681    0.137399      0.0498738    0.139987      0.154669   0.0599168    0.0452176      0.920833     1.0                          1
  287 │ 0.127224   0.00354107   0.131529      0.0781451    0.143971      0.15083    0.0840145    0.0740355      0.920833     0.96875                      0
  288 │ 0.133731   0.00925895   0.113566      0.0585172    0.15368       0.176372   0.0756067    0.0712123      0.920833     0.96875                      0
  289 │ 0.133096   0.0186658    0.120892      0.0549068    0.14937       0.163878   0.0512518    0.080084       0.920833     1.0                          1
  290 │ 0.182413   0.137542     0.113018      0.068402     0.133511      0.141882   0.183416     0.104172       0.920833     1.0                          1
  291 │ 0.128047   0.0428739    0.179157      0.194025     0.185504      0.183684   0.131695     0.0396597      0.920833     1.0                          1
  292 │ 0.19292    0.0613516    0.149496      0.0156002    0.0513929     0.0643435  0.0806586    0.0939767      0.920833     1.0                          2
  293 │ 0.189965   0.0675277    0.163598      0.0          0.0609966     0.0718958  0.0492216    0.0671421      0.920833     0.96875                      0
  294 │ 0.161788   0.187943     0.139175      0.00460096   0.0973957     0.0858268  0.0289716    0.0406538      0.920833     0.96875                      0
  295 │ 0.150525   0.16541      0.162916      0.00611472   0.08775       0.0472102  0.0223507    0.0350674      0.920833     1.0                          2
  296 │ 0.154448   0.190482     0.143265      0.00174352   0.0769472     0.0825279  0.00785314   0.0500903      0.920833     0.96875                      0
  297 │ 0.176082   0.0312563    0.157125      0.0          0.0570241     0.117128   0.0997364    0.114441       0.920833     0.96875                      0
  298 │ 0.19854    0.0502497    0.154069      0.0106953    0.0661436     0.121691   0.0992575    0.0983085      0.920833     1.0                          1
  299 │ 0.196811   0.0404681    0.175144      0.0170338    0.0521727     0.112345   0.0945869    0.11152        0.920833     1.0                          2
  300 │ 0.185734   0.039525     0.174867      0.0206948    0.0562648     0.127478   0.106228     0.0809466      0.920833     1.0                          1
  301 │ 0.207982   0.063528     0.175055      0.0          0.0829951     0.135864   0.0974117    0.100098       0.920833     0.96875                      0
  302 │ 0.163714   0.0507787    0.155049      0.0152832    0.0149152     0.0827702  0.20187      0.15806        0.920833     0.96875                      0
  303 │ 0.150592   0.021165     0.164622      0.0263684    0.000441531   0.0852359  0.193576     0.174927       0.920833     1.0                          1
  304 │ 0.0978217  0.0597       0.159984      0.199336     0.145526      0.138828   0.112653     0.0350076      0.920833     1.0                          1
  305 │ 0.175485   0.0522302    0.180252      0.198405     0.158248      0.181022   0.0743953    0.0505434      0.920833     0.96875                      0
  306 │ 0.0701969  0.0548689    0.0204997     0.0851266    0.188971      0.181917   0.0800428    0.0900964      0.920833     1.0                          2
  307 │ 0.0797034  0.052864     0.042414      0.0911281    0.184319      0.195475   0.0776979    0.0862854      0.920833     1.0                          1
  308 │ 0.145672   0.0627966    0.0566343     0.0644857    0.0398342     0.065366   0.170549     0.0438647      0.920833     1.0                          2
  309 │ 0.154204   0.193197     0.174011      0.0738652    0.175026      0.15175    0.0778786    0.109516       0.920833     1.0                          1
  310 │ 0.104355   0.124636     0.010288      0.0537707    0.125048      0.169634   0.174299     0.0388591      0.920833     1.0                          2
  311 │ 0.167794   0.143006     0.0148597     0.0623213    0.0640772     0.0882099  0.0811818    0.0481599      0.920833     0.96875                      0
  312 │ 0.177948   0.118608     0.00992968    0.0411362    0.0586783     0.0671134  0.065018     0.0255198      0.920833     1.0                          3
  313 │ 0.182982   0.111146     0.0128968     0.0350818    0.0694601     0.088839   0.0746286    0.0197158      0.920833     1.0                          1
  314 │ 0.174312   0.117807     0.00772666    0.0613071    0.0599783     0.0663201  0.0869339    0.0160426      0.920833     0.96875                      0
  315 │ 0.0173215  0.0703867    0.102132      0.0580303    0.0970258     0.205648   0.14477      0.0380678      0.920833     1.0                          1
  316 │ 0.0183974  0.0879811    0.0950102     0.0355509    0.101969      0.186055   0.130757     0.0339559      0.920833     1.0                          1
  317 │ 0.0168211  0.0949383    0.0924745     0.0500394    0.103389      0.185617   0.143163     0.0358972      0.920833     1.0                          2
  318 │ 0.181997   0.0195563    0.124537      0.105667     0.138652      0.105077   0.183482     0.110571       0.920833     1.0                          1
  319 │ 0.19495    0.0346447    0.110805      0.101941     0.145894      0.121197   0.176876     0.130368       0.920833     1.0                          1
  320 │ 0.151135   0.0563315    0.0766707     0.0360775    0.134744      0.155337   0.0197429    0.0494147      0.920833     0.96875                      0
  321 │ 0.170904   0.0410941    0.11009       0.00766919   0.159244      0.166149   0.019442     0.0254597      0.920833     1.0                          2
  322 │ 0.173535   0.0702344    0.0892543     0.0204405    0.165014      0.161282   0.0186497    0.0315231      0.920833     1.0                          1
  323 │ 0.0578781  0.131917     0.0443187     0.082621     0.174674      0.181262   0.0902773    0.12243        0.920833     1.0                          2
  324 │ 0.0814545  0.0745212    0.158857      0.00540739   0.134643      0.103979   0.0715813    0.0324708      0.920833     1.0                          2
  325 │ 0.0279274  0.017226     0.141449      0.0148304    0.123898      0.188252   0.0299218    0.0389143      0.920833     0.96875                      0
  326 │ 0.161791   0.0343425    0.0965648     0.044201     0.1434        0.133013   0.133041     0.146628       0.920833     0.96875                      0
  327 │ 0.162626   0.169187     0.133882      0.0833369    0.116215      0.166546   0.0818039    0.0781038      0.920833     0.96875                      0
  328 │ 0.148331   0.087875     0.163139      0.00444503   0.185335      0.137078   0.0770766    0.0910401      0.920833     1.0                          1
  329 │ 0.0547396  0.0227965    0.00739434    0.189724     0.160364      0.182053   0.144495     0.0779669      0.920833     0.96875                      0
  330 │ 0.0891494  0.122576     0.0148985     0.0771466    0.158136      0.13053    0.183831     0.094325       0.920833     1.0                          1
  331 │ 0.161939   0.105187     0.15573       0.0175013    0.103173      0.135464   0.116401     0.0775203      0.920833     0.96875                      0
  332 │ 0.135552   0.00752417   0.121423      0.0586438    0.159795      0.161512   0.0677093    0.0650219      0.920833     1.0                          2
  333 │ 0.0594573  0.0668547    0.00795792    0.0502602    0.195434      0.150861   0.151906     0.10853        0.920833     0.96875                      0
  334 │ 0.173998   0.0339721    0.105795      0.0163104    0.144795      0.160095   0.0318121    0.0292668      0.91875      1.0                          1
  335 │ 0.174232   0.0425511    0.113113      0.0349817    0.151434      0.151346   0.0142734    0.0335064      0.91875      1.0                          1
  336 │ 0.16452    0.0450446    0.0930343     0.0356789    0.149048      0.147879   0.0199561    0.0287076      0.91875      1.0                          1
  337 │ 0.188849   0.0341054    0.0993512     0.0245203    0.143852      0.167255   0.0374509    0.0229206      0.91875      1.0                          2
  338 │ 0.175653   0.0556205    0.0848589     0.0169707    0.147099      0.145279   0.0215528    0.0268303      0.91875      1.0                          1
  339 │ 0.155774   0.150855     0.141386      0.0738437    0.127345      0.173234   0.0899113    0.0930193      0.91875      1.0                          1
  340 │ 0.157915   0.137478     0.128529      0.0707071    0.117878      0.155175   0.0888053    0.0800215      0.91875      1.0                          2
  341 │ 0.129519   0.00343568   0.102578      0.0505478    0.152139      0.163298   0.0757928    0.0801751      0.91875      0.96875                      0
  342 │ 0.153767   0.0          0.117923      0.0617665    0.149558      0.150178   0.100002     0.0782867      0.91875      0.96875                      0
  343 │ 0.145398   0.0          0.129082      0.0599347    0.162229      0.167466   0.0940067    0.0832136      0.91875      1.0                          1
  344 │ 0.149428   0.0          0.113665      0.0594737    0.174672      0.157783   0.101181     0.0682532      0.91875      1.0                          1
  345 │ 0.131722   0.0          0.129721      0.0510035    0.145563      0.155142   0.0722892    0.0813631      0.91875      1.0                          1
  346 │ 0.132199   0.0178836    0.104966      0.0540538    0.157876      0.164319   0.0999096    0.0656941      0.91875      1.0                          1
  347 │ 0.133537   0.00772585   0.130158      0.0503061    0.173648      0.176033   0.0820239    0.0600588      0.91875      1.0                          2
  348 │ 0.190012   0.069578     0.0315387     0.0073685    0.12795       0.0924641  0.0775107    0.0376953      0.91875      1.0                          2
  349 │ 0.201875   0.0213629    0.155932      0.00602568   0.0729409     0.135124   0.101302     0.0899179      0.91875      0.96875                      0
  350 │ 0.21654    0.0343541    0.151098      0.00427758   0.0582011     0.119902   0.108557     0.0873245      0.91875      0.96875                      0
  351 │ 0.194769   0.0193081    0.157075      0.0112791    0.0638685     0.123455   0.09861      0.0916835      0.91875      0.96875                      0
  352 │ 0.204067   0.0241407    0.140977      0.0189317    0.0829448     0.137504   0.0972436    0.0796266      0.91875      0.96875                      0
  353 │ 0.218206   0.0371284    0.153215      0.00121875   0.0634041     0.12093    0.11082      0.0719868      0.91875      1.0                          1
  354 │ 0.154293   0.0484879    0.0904531     0.0268514    0.137793      0.172723   0.0374348    0.045237       0.91875      1.0                          2
  355 │ 0.185869   0.165383     0.128221      0.107131     0.112335      0.159904   0.0817939    0.0710487      0.91875      1.0                          2
  356 │ 0.180117   0.166969     0.13382       0.0836254    0.119917      0.180415   0.0839326    0.0879565      0.91875      1.0                          1
  357 │ 0.135055   0.0114126    0.119612      0.0500229    0.133203      0.165826   0.0828132    0.0603648      0.91875      0.96875                      0
  358 │ 0.154775   0.0125103    0.0955005     0.0300192    0.153204      0.145302   0.102138     0.0638333      0.91875      1.0                          2
  359 │ 0.1612     0.00957787   0.111653      0.0317534    0.141879      0.151432   0.0780115    0.0614917      0.91875      1.0                          1
  360 │ 0.149049   0.00175342   0.103239      0.0466102    0.138294      0.152202   0.0970501    0.0760375      0.91875      1.0                          1
  361 │ 0.136327   0.0          0.101718      0.0285816    0.128885      0.155666   0.0765668    0.063656       0.91875      1.0                          1
  362 │ 0.131899   0.0162526    0.0982289     0.0288738    0.13049       0.166158   0.0861393    0.0728522      0.91875      0.9375                       0
  363 │ 0.136688   0.0          0.0920317     0.0329429    0.149987      0.170045   0.0903443    0.0801243      0.91875      0.96875                      0
  364 │ 0.117161   0.0          0.136414      0.0590038    0.12784       0.170384   0.0596618    0.0574177      0.91875      1.0                          1
  365 │ 0.142368   0.0          0.122532      0.0693207    0.137041      0.175736   0.0688503    0.054077       0.91875      1.0                          1
  366 │ 0.125239   0.0          0.133812      0.0645022    0.148884      0.154496   0.0594033    0.0574184      0.91875      0.96875                      0
  367 │ 0.11458    0.000608792  0.130211      0.0582615    0.133611      0.156013   0.0695059    0.0375733      0.91875      1.0                          1
  368 │ 0.13038    0.0          0.112532      0.0546408    0.135163      0.166114   0.0775856    0.0461156      0.91875      1.0                          1
  369 │ 0.133273   0.0501574    0.149826      0.0454608    0.0377738     0.15911    0.0813088    0.0908113      0.91875      0.96875                      0
  370 │ 0.144879   0.0506564    0.154827      0.0529335    0.0522664     0.177493   0.0848583    0.0725531      0.91875      1.0                          2
  371 │ 0.142031   0.0531921    0.156986      0.0364136    0.0444889     0.187845   0.0747909    0.0658022      0.91875      0.96875                      0
  372 │ 0.132669   0.0417294    0.149039      0.0303649    0.0430407     0.185661   0.0827133    0.0644207      0.91875      1.0                          2
  373 │ 0.1279     0.0582743    0.158517      0.0289462    0.0498755     0.174127   0.0867958    0.0767875      0.91875      1.0                          1
  374 │ 0.181098   0.130286     0.0517516     0.0741003    0.0992843     0.178555   0.0673856    0.0808672      0.91875      1.0                          1
  375 │ 0.161364   0.134362     0.0659237     0.103775     0.0883579     0.182829   0.0704612    0.0783672      0.91875      1.0                          2
  376 │ 0.0842011  0.0465976    0.159496      0.0143614    0.147108      0.0911953  0.0637149    0.0418936      0.91875      1.0                          1
  377 │ 0.0298573  0.0          0.175573      0.0374578    0.108713      0.158022   0.0355808    0.0591865      0.91875      0.96875                      0
  378 │ 0.0373064  0.0288225    0.142335      0.00824913   0.122128      0.172095   0.020484     0.0417854      0.91875      1.0                          1
  379 │ 0.0415719  0.010969     0.158063      0.00217305   0.123363      0.156876   0.0259133    0.0459141      0.91875      1.0                          2
  380 │ 0.143925   0.0904112    0.169486      0.00436469   0.210375      0.126613   0.0868217    0.0911762      0.91875      1.0                          1
  381 │ 0.144694   0.0795069    0.154106      0.00681371   0.191174      0.124739   0.0806908    0.0896734      0.91875      1.0                          1
  382 │ 0.146527   0.0903302    0.156507      0.0          0.19734       0.126359   0.0885296    0.0780721      0.91875      1.0                          1
  383 │ 0.150456   0.0818773    0.177606      0.0136958    0.205838      0.133932   0.100463     0.0898254      0.91875      0.96875                      0
  384 │ 0.125651   0.0919703    0.166134      0.0          0.181657      0.151005   0.0910709    0.111309       0.91875      1.0                          1
  385 │ 0.147462   0.0724819    0.16198       0.0          0.198609      0.149982   0.100225     0.115469       0.91875      1.0                          1
  386 │ 0.150048   0.079689     0.178457      0.0          0.195595      0.150905   0.0800422    0.116029       0.91875      1.0                          1
  387 │ 0.12886    0.0698729    0.186239      0.0          0.194487      0.149387   0.101108     0.0951174      0.91875      0.96875                      0
  388 │ 0.13476    0.0          0.125284      0.0647867    0.176531      0.148882   0.0725516    0.0786435      0.91875      0.96875                      0
  389 │ 0.127624   0.0112401    0.101624      0.0656581    0.17001       0.148635   0.0746534    0.0692812      0.91875      0.96875                      0
  390 │ 0.122255   0.0122909    0.122964      0.0595491    0.170915      0.135591   0.0646969    0.0744605      0.91875      0.96875                      0
  391 │ 0.124129   0.041817     0.194434      0.184439     0.161319      0.193444   0.145456     0.0744867      0.91875      0.96875                      0
  392 │ 0.214334   0.0871509    0.181736      0.171508     0.175516      0.187596   0.0641344    0.0685802      0.91875      0.96875                      0
  393 │ 0.208976   0.0899327    0.187198      0.185416     0.14888       0.164311   0.0623097    0.0507353      0.91875      1.0                          1
  394 │ 0.201882   0.0984799    0.202862      0.184074     0.152098      0.169122   0.0586704    0.0641242      0.91875      1.0                          1
  395 │ 0.139635   0.179396     0.184839      0.0909475    0.181251      0.136215   0.0447729    0.0958726      0.91875      0.96875                      0
  396 │ 0.142167   0.175076     0.167569      0.0991936    0.180177      0.127042   0.061166     0.104487       0.91875      1.0                          2
  397 │ 0.139275   0.197614     0.182457      0.0898328    0.171684      0.143542   0.0420321    0.0844428      0.91875      1.0                          1
  398 │ 0.106687   0.12299      0.00970243    0.0347701    0.12995       0.197899   0.139772     0.0119161      0.91875      1.0                          1
  399 │ 0.164037   0.0406475    0.103545      0.0300178    0.143066      0.185175   0.0329711    0.0544605      0.91875      1.0                          1
  400 │ 0.168815   0.0446392    0.0906554     0.0451296    0.164093      0.195461   0.0318134    0.0630387      0.91875      1.0                          1
  401 │ 0.166834   0.0611753    0.0988546     0.0331008    0.148142      0.19173    0.0507943    0.0523485      0.91875      1.0                          2
  402 │ 0.172908   0.0481052    0.0973561     0.0404286    0.145279      0.175662   0.0393483    0.0497766      0.91875      0.96875                      0
  403 │ 0.166508   0.0541574    0.0953686     0.0376814    0.152882      0.179767   0.0319441    0.0536777      0.91875      1.0                          1
  404 │ 0.167128   0.0694142    0.0942769     0.000630651  0.13375       0.161183   0.0104573    0.0329307      0.91875      1.0                          1
  405 │ 0.157679   0.050435     0.0972531     0.0129505    0.126879      0.14953    0.0129435    0.036508       0.91875      1.0                          1
  406 │ 0.152852   0.0706383    0.0780774     0.0          0.130043      0.165393   0.0134198    0.0368954      0.91875      1.0                          2
  407 │ 0.144329   0.0201215    0.153405      0.029926     0.0842452     0.198968   0.0867156    0.0989973      0.91875      1.0                          1
  408 │ 0.124231   0.00546243   0.134629      0.0302191    0.0852203     0.194705   0.0793152    0.102594       0.91875      0.96875                      0
  409 │ 0.138785   0.00135325   0.13722       0.0326045    0.0650346     0.193365   0.0862809    0.113671       0.91875      0.96875                      0
  410 │ 0.169994   0.0966575    0.0           0.129451     0.120801      0.127845   0.103793     0.0478932      0.91875      1.0                          1
  411 │ 0.176414   0.100981     0.0           0.133662     0.145273      0.10601    0.100678     0.0656645      0.91875      1.0                          2
  412 │ 0.156496   0.0362087    0.105437      0.0497581    0.140893      0.128964   0.130858     0.149939       0.91875      0.96875                      0
  413 │ 0.155637   0.0387049    0.112522      0.0640605    0.121875      0.139003   0.142147     0.169427       0.91875      0.96875                      0
  414 │ 0.136392   0.156088     0.149895      0.0872504    0.125467      0.181017   0.0725325    0.071259       0.91875      0.96875                      0
  415 │ 0.157289   0.14564      0.157292      0.08015      0.120717      0.189353   0.0758506    0.0749656      0.91875      1.0                          2
  416 │ 0.154026   0.145996     0.150171      0.0760732    0.124864      0.184841   0.0863838    0.0623579      0.91875      0.96875                      0
  417 │ 0.176589   0.103786     0.149262      0.0160059    0.0934455     0.162947   0.127902     0.0753993      0.91875      0.96875                      0
  418 │ 0.177994   0.0840965    0.159474      0.0172613    0.0913584     0.144364   0.106767     0.0687186      0.91875      1.0                          1
  419 │ 0.164642   0.130444     0.143262      0.0731785    0.135347      0.170613   0.173864     0.0773344      0.91875      0.96875                      0
  420 │ 0.12453    0.0386038    0.206499      0.185305     0.169748      0.156839   0.130972     0.0617068      0.91875      0.96875                      0
  421 │ 0.196448   0.0674619    0.174015      0.0103513    0.07058       0.0984377  0.0924688    0.0815669      0.91875      0.96875                      0
  422 │ 0.189671   0.0726913    0.170397      0.0          0.0588035     0.0914382  0.0818795    0.0526742      0.91875      0.96875                      0
  423 │ 0.196698   0.0912711    0.154642      0.000327355  0.0510506     0.0809199  0.0911968    0.0701862      0.91875      0.96875                      0
  424 │ 0.189635   0.160529     0.158622      0.0183096    0.0859392     0.0939032  0.0248748    0.0355177      0.91875      1.0                          1
  425 │ 0.172449   0.154783     0.170726      0.0232089    0.0911962     0.0823639  0.0310624    0.0572737      0.91875      1.0                          2
  426 │ 0.168191   0.0497569    0.180075      0.00670685   0.0504308     0.130484   0.134477     0.0982254      0.91875      0.96875                      0
  427 │ 0.172808   0.0603821    0.186308      0.0214291    0.0639737     0.127121   0.116002     0.105057       0.91875      1.0                          1
  428 │ 0.0354804  0.186246     0.0423355     0.00465965   0.0862893     0.140631   0.195829     0.11903        0.91875      1.0                          1
  429 │ 0.0449655  0.187588     0.0559868     0.00648019   0.0794124     0.130264   0.196143     0.119981       0.91875      0.96875                      0
  430 │ 0.0586655  0.200365     0.0585389     0.0          0.0789349     0.12692    0.170577     0.109945       0.91875      1.0                          1
  431 │ 0.123652   0.0252584    0.145114      0.0697399    0.0659658     0.18328    0.0863883    0.0807866      0.91875      1.0                          1
