Starting random search with 32 workers on 50000 parameter combinations...

=== Random Search Results ===
Total experiments: 50000

Top 1000 results by MeanFitness:
1000×11 DataFrame
  Row │ NewLayer     RemoveLayer  NewNeuron    RemoveNeuron  NewRule     RemoveRule   NewInput     RemoveInput  MeanFitness  MaxFitness  SuccessfulSimulations
      │ Float64      Float64      Float64      Float64       Float64     Float64      Float64      Float64      Float64      Float64     UInt16
──────┼────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────
  426 │ 0.104418     0.0712016    0.110112      0.0380391    0.181007    0.131605     0.127835     0.142535        0.877083     0.9375                       0
  427 │ 0.191541     0.135014     0.0952034     0.161711     0.0760571   0.127708     0.187579     0.0659585       0.877083     0.96875                      0
  428 │ 0.0339447    0.0771538    0.0570528     0.0300798    0.0329699   0.099148     0.191339     0.0785805       0.877083     1.0                          1
  429 │ 0.155143     0.0694153    0.10208       0.0185195    0.134208    0.0813962    0.100549     0.0894081       0.877083     0.9375                       0
  430 │ 0.143036     0.101641     0.128275      0.0280159    0.181202    0.18719      0.140037     0.121552        0.877083     0.9375                       0
  431 │ 0.0290428    0.170218     0.00886707    0.117532     0.112842    0.186798     0.177462     0.104873        0.877083     0.9375                       0
  432 │ 0.11308      0.165206     0.000330498   0.183214     0.169595    0.196828     0.196707     0.046066        0.877083     0.96875                      0
  433 │ 0.124377     0.178279     0.0288512     0.115582     0.106506    0.0502831    0.184006     0.0965847       0.877083     0.9375                       0
  434 │ 0.0442171    0.126656     0.0449331     0.198083     0.0681821   0.116012     0.157128     0.189503        0.877083     0.9375                       0
  435 │ 0.143654     0.00803542   0.0521864     0.194538     0.0158022   0.113541     0.0672822    0.0727017       0.877083     0.9375                       0
  436 │ 0.0260864    0.197446     0.129668      0.0265946    0.108869    0.100259     0.183956     0.163512        0.877083     0.96875                      0
  437 │ 0.0846518    0.0309092    0.141073      0.197787     0.151125    0.135414     0.19754      0.032351        0.877083     0.90625                      0
  438 │ 0.141881     0.0483405    0.00711159    0.0684765    0.056938    0.143027     0.00975132   0.132054        0.877083     0.96875                      0
  439 │ 0.0759272    0.0760595    0.0926037     0.0121955    0.0374302   0.019259     0.124577     0.0238802       0.877083     0.96875                      0
  440 │ 0.17159      0.035694     0.184692      0.0335558    0.119323    0.102503     0.0903368    0.0202389       0.877083     0.90625                      0
  441 │ 0.187716     0.0568397    0.0360299     0.0768241    0.166427    0.123053     0.162022     0.17028         0.877083     0.90625                      0
  442 │ 0.0875714    0.0886534    0.160467      0.0464211    0.0457342   0.146149     0.181817     0.128641        0.877083     0.9375                       0
  443 │ 0.0703898    0.0544548    0.0100261     0.0343722    0.150943    0.181606     0.145871     0.0092474       0.877083     0.9375                       0
  444 │ 0.10581      0.0940479    0.0556598     0.144509     0.0216866   0.102775     0.125138     0.066988        0.877083     0.9375                       0
  445 │ 0.113788     0.122449     0.116144      0.0149213    0.179922    0.0878301    0.0322152    0.0964973       0.877083     0.96875                      0
  446 │ 0.152479     0.0528739    0.113043      0.0621334    0.166435    0.0914784    0.123809     0.0789948       0.877083     0.9375                       0
  447 │ 0.0736192    0.190674     0.169573      0.0981006    0.0959122   0.0476344    0.060166     0.0355918       0.877083     0.96875                      0
  448 │ 0.0388815    0.190823     0.0184081     0.080813     0.159542    0.150079     0.117929     0.0671802       0.877083     0.9375                       0
  449 │ 0.0549738    0.0976721    0.0252845     0.0522261    0.159502    0.124548     0.168311     0.0117226       0.877083     0.90625                      0
  450 │ 0.037897     0.0570495    0.164877      0.0456385    0.173663    0.180938     0.194559     0.0209129       0.877083     0.9375                       0
  451 │ 0.0718482    0.134735     0.112761      0.139734     0.157081    0.195773     0.0990304    0.126305        0.877083     0.9375                       0
  452 │ 0.120862     0.0964893    0.172758      0.0684712    0.112543    0.126829     0.0440441    0.140231        0.877083     0.90625                      0
  453 │ 0.173487     0.0587252    0.1504        0.1324       0.0627148   0.188087     0.170373     0.0105275       0.877083     0.9375                       0
  454 │ 0.0793913    0.121651     0.0385868     0.061343     0.158829    0.140335     0.174122     0.0384505       0.877083     0.90625                      0
  455 │ 0.146606     0.0976258    0.146369      0.0041431    0.186862    0.148294     0.0999776    0.00673924      0.877083     0.90625                      0
  456 │ 0.12769      0.0282001    0.147246      0.0526225    0.0546398   0.180279     0.0910361    0.0943802       0.877083     0.90625                      0
  457 │ 0.129017     0.0519408    0.0543552     0.0615135    0.112433    0.140558     0.161928     0.0281159       0.877083     0.90625                      0
  458 │ 0.171084     0.179919     0.118039      0.088817     0.1645      0.18123      0.199751     0.103936        0.877083     0.9375                       0
  459 │ 0.0412703    0.188481     0.164573      0.148845     0.170665    0.181646     0.17256      0.169722        0.877083     0.9375                       0
  460 │ 0.107492     0.0156767    0.191466      0.151498     0.185677    0.171415     0.0153802    0.0314566       0.877083     0.9375                       0
  461 │ 0.107768     0.0945979    0.0561144     0.092271     0.18013     0.149356     0.0229083    0.039375        0.877083     0.96875                      0
  462 │ 0.108936     0.0862752    0.0658129     0.0513658    0.0700873   0.0952292    0.165276     0.100867        0.877083     0.9375                       0
  463 │ 0.109189     0.103744     0.19791       0.0348248    0.190176    0.153494     0.145049     0.013371        0.877083     0.90625                      0
  464 │ 0.161735     0.0249405    0.183757      0.0613002    0.0907107   0.102269     0.00936411   0.110157        0.877083     1.0                          1
  465 │ 0.145392     0.15764      0.192382      0.1258       0.135676    0.146115     0.171994     0.0211309       0.877083     0.9375                       0
  466 │ 0.190668     0.00968926   0.0619862     0.0732764    0.0070712   0.0528363    0.140092     0.199464        0.877083     0.90625                      0
  467 │ 0.138247     0.184284     0.0403302     0.0222276    0.190401    0.0906562    0.00835894   0.0579134       0.877083     0.9375                       0
  468 │ 0.174411     0.02969      0.0132167     0.194724     0.11486     0.000575611  0.0538782    0.0806974       0.877083     0.9375                       0
  469 │ 0.0476854    0.0569996    0.114089      0.112802     0.147675    0.151811     0.167446     0.00547281      0.877083     0.90625                      0
  470 │ 0.157041     0.0055384    0.00606348    0.0584039    0.173096    0.135264     0.116693     0.119995        0.877083     0.96875                      0
  471 │ 0.137865     0.0212124    0.0675211     0.107774     0.0431634   0.14741      0.134061     0.182992        0.877083     0.9375                       0
  472 │ 0.148331     0.087875     0.163139      0.00444503   0.185335    0.137078     0.0770766    0.0910401       0.877083     0.96875                      0
  473 │ 0.183237     0.0634657    0.0743128     0.0852907    0.161346    0.0840372    0.199994     0.0624236       0.877083     0.90625                      0
  474 │ 0.051357     0.159537     0.152229      0.165732     0.0911983   0.120014     0.193973     0.025872        0.877083     0.90625                      0
  475 │ 0.189859     0.199215     0.0241687     0.132615     0.167895    0.19042      0.18852      0.0567781       0.877083     0.9375                       0
  476 │ 0.190252     0.0368309    0.175717      0.196724     0.0114318   0.182965     0.102159     0.0170148       0.877083     0.9375                       0
  477 │ 0.186034     0.136605     0.0420959     0.0737551    0.142673    0.0519558    0.0574068    0.0510337       0.877083     0.96875                      0
  478 │ 0.107638     0.157095     0.173868      0.0583065    0.0796264   0.114627     0.0530711    0.189292        0.877083     1.0                          1
  479 │ 0.110469     0.0429179    0.0229336     0.179946     0.117013    0.19884      0.17847      0.146785        0.877083     0.90625                      0
  480 │ 0.181145     0.10762      0.0163217     0.184195     0.173866    0.105163     0.0785554    0.0420136       0.877083     0.90625                      0
  481 │ 0.0651353    0.0877534    0.175144      0.0911493    0.162536    0.116573     0.107939     0.182338        0.877083     0.9375                       0
  482 │ 0.169584     0.0372744    0.0175713     0.0286305    0.0667211   0.188009     0.0333241    0.109914        0.877083     0.9375                       0
  483 │ 0.0956406    0.00582737   0.123739      0.155833     0.154233    0.0963219    0.0959648    0.0625812       0.877083     0.96875                      0
  484 │ 0.118985     0.0341194    0.0571901     0.0624933    0.042808    0.129526     0.162885     0.199093        0.877083     0.96875                      0
  485 │ 0.110911     0.0238449    0.0172592     0.00452509   0.00271466  0.173613     0.194473     0.165336        0.877083     0.9375                       0
  486 │ 0.15391      0.0512262    0.171098      0.0955862    0.108522    0.0595284    0.119476     0.168062        0.877083     0.96875                      0
  487 │ 0.100618     0.178255     0.0278919     0.077859     0.0875179   0.0798276    0.185145     0.0144299       0.877083     0.9375                       0
  488 │ 0.110248     0.160677     0.167481      0.11569      0.106941    0.0617387    0.0998652    0.12099         0.877083     0.90625                      0
  489 │ 0.150847     0.0255196    0.0746709     0.11787      0.10993     0.00311712   0.158282     0.0183667       0.877083     0.9375                       0
  490 │ 0.110767     0.169738     0.0357342     0.100495     0.0959518   0.151622     0.176806     0.047894        0.877083     0.90625                      0
  491 │ 0.10908      0.0776317    0.116667      0.0573093    0.134478    0.157501     0.0766211    0.000207214     0.877083     0.9375                       0
  492 │ 0.170997     0.0695694    0.06552       0.0836939    0.150548    0.110464     0.140172     0.106452        0.877083     0.9375                       0
  493 │ 0.162589     0.121674     0.194631      0.111094     0.00105924  0.101015     0.191431     0.0407412       0.877083     0.9375                       0
  494 │ 0.0566129    0.0491059    0.11759       0.0674107    0.0864218   0.171195     0.0967028    0.0563456       0.877083     0.90625                      0
  495 │ 0.17868      0.165775     0.0438948     0.129652     0.129983    0.0543114    0.11675      0.0106627       0.877083     0.96875                      0
  496 │ 0.0113795    0.00420337   0.0848932     0.185947     0.168691    0.179244     0.0883025    0.0162967       0.877083     0.9375                       0
  497 │ 0.031396     0.157494     0.0686899     0.0772793    0.0232257   0.0805014    0.045631     0.154736        0.877083     0.9375                       0
  498 │ 0.0551104    0.185698     0.0335761     0.106203     0.15342     0.168537     0.19387      0.187451        0.877083     0.90625                      0
  499 │ 0.166559     0.0702404    0.00200574    0.0167222    0.0577745   0.12994      0.0392629    0.114423        0.877083     0.90625                      0
  500 │ 0.168959     0.0355285    0.157607      0.156635     0.168931    0.193036     0.184456     0.073046        0.877083     0.96875                      0
  501 │ 0.122569     0.0986588    0.0582831     0.0018009    0.189823    0.178106     0.119756     0.00730288      0.877083     0.90625                      0
  502 │ 0.0373425    0.0681762    0.036675      0.143372     0.162362    0.109531     0.116064     0.096107        0.877083     0.96875                      0
  503 │ 0.0475716    0.0132992    0.0934528     0.131455     0.161532    0.178372     0.173349     0.165104        0.877083     0.96875                      0
  504 │ 0.0860837    0.0242666    0.109376      0.0407709    0.0895028   0.129752     0.0251542    0.171088        0.877083     0.9375                       0
  505 │ 0.0343561    0.111176     0.0586002     0.114677     0.126782    0.163328     0.144786     0.00448943      0.877083     0.9375                       0
  506 │ 0.0646113    0.146776     0.0679446     0.0215696    0.172386    0.1058       0.0699395    0.0122107       0.877083     0.9375                       0
  507 │ 0.0762332    0.172397     0.146718      0.0537094    0.188608    0.186192     0.111451     0.130931        0.877083     0.90625                      0
  508 │ 0.194562     0.0770129    0.141515      0.123691     0.0951833   0.0925099    0.156469     0.0977959       0.877083     0.9375                       0
  509 │ 0.0907435    0.112375     0.144158      0.129473     0.0802253   0.0219214    0.079075     0.181625        0.877083     0.96875                      0
  510 │ 0.0981581    0.0473145    0.0917274     0.137085     0.0978757   0.114472     0.168657     0.0556261       0.877083     0.96875                      0
  511 │ 0.0165871    0.0396132    0.0220986     0.0759012    0.0677155   0.18358      0.0103602    0.0705017       0.877083     0.9375                       0
  512 │ 0.0821488    0.18158      0.117581      0.0149631    0.0268929   0.0467198    0.184089     0.11261         0.877083     0.96875                      0
  513 │ 0.0189916    0.0185616    0.0710212     0.0629553    0.0529022   0.188248     0.195893     0.0952927       0.877083     0.90625                      0
  514 │ 0.124658     0.160943     0.0968824     0.0297774    0.0161847   0.136184     0.114178     0.191565        0.877083     0.9375                       0
  515 │ 0.157788     0.176257     0.0901163     0.0603405    0.196332    0.189186     0.116888     0.00250779      0.877083     0.90625                      0
  516 │ 0.0824888    0.0574421    0.0238999     0.168277     0.14667     0.168963     0.105111     0.0384277       0.877083     0.9375                       0
  517 │ 0.137786     0.0393965    0.1036        0.1609       0.0486321   0.0779352    0.115169     0.169399        0.877083     0.9375                       0
  518 │ 0.0763827    0.0511553    0.125702      0.0920233    0.142759    0.175195     0.163562     0.0801172       0.877083     0.90625                      0
  519 │ 0.0764485    0.0760128    0.186318      0.0976825    0.125684    0.0247526    0.120565     0.113502        0.877083     0.90625                      0
  520 │ 0.0208831    0.0457585    0.137738      0.108459     0.105307    0.179962     0.189688     0.0546715       0.877083     0.9375                       0
  521 │ 0.151683     0.165275     0.0800398     0.130753     0.163505    0.128072     0.154683     0.0720727       0.877083     0.90625                      0
  522 │ 0.111956     0.193833     0.128193      0.0286922    0.122346    0.00765235   0.0469371    0.0982265       0.877083     0.9375                       0
  523 │ 0.193877     0.0247875    0.0150064     0.0541436    0.0112148   0.0393554    0.168582     0.0193724       0.877083     0.96875                      0
  524 │ 0.033031     0.170748     0.0522562     0.124398     0.0994977   0.15646      0.172842     0.0673169       0.875        0.90625                      0
  525 │ 0.193668     0.172057     0.133101      0.159915     0.159506    0.0877453    0.101025     0.0315061       0.875        0.9375                       0
  526 │ 0.0382433    0.198798     0.0883062     0.0144457    0.119518    0.164891     0.0625508    0.0489384       0.875        0.9375                       0
  527 │ 0.119925     0.102912     0.128592      0.174614     0.112615    0.141096     0.168057     0.0268762       0.875        0.90625                      0
  528 │ 0.05616      0.0623433    0.120026      0.016343     0.103081    0.115971     0.111763     0.0972897       0.875        0.9375                       0
  529 │ 0.00347519   0.171765     0.193611      0.0366968    0.197997    0.169516     0.0565708    0.14345         0.875        0.9375                       0
  530 │ 0.115557     0.164822     0.183512      0.0340665    0.191159    0.150971     0.108333     0.0355261       0.875        0.90625                      0
  531 │ 0.0229657    0.0225321    0.123476      0.0304726    0.139638    0.00395552   0.104951     0.0677678       0.875        0.90625                      0
  532 │ 0.037832     0.192981     0.0460686     0.181491     0.0872622   0.184484     0.167279     0.0811847       0.875        0.90625                      0
  533 │ 0.199905     0.130089     0.0302376     0.0908801    0.170983    0.167047     0.0724151    0.0233639       0.875        0.96875                      0
  534 │ 0.1249       0.0282494    0.130993      0.114507     0.0462286   0.0409424    0.151616     0.0711767       0.875        0.9375                       0
  535 │ 0.0109713    0.112695     0.173062      0.0103263    0.111664    0.171601     0.0654434    0.0180606       0.875        0.9375                       0
  536 │ 0.069713     0.172128     0.128245      0.189849     0.0940009   0.148295     0.120347     0.0180385       0.875        0.9375                       0
  537 │ 0.0698971    0.0428821    0.111741      0.00467602   0.141082    0.0682313    0.104695     0.154604        0.875        0.9375                       0
  538 │ 0.112677     0.0531234    0.135998      0.00507919   0.139004    0.122462     0.163185     0.00113183      0.875        0.9375                       0
  539 │ 0.133667     0.0451974    0.0862707     0.0637132    0.186844    0.0873384    0.183017     0.0572316       0.875        0.9375                       0
  540 │ 0.0802084    0.0165522    0.00725605    0.120411     0.00737803  0.0514787    0.166976     0.178544        0.875        0.96875                      0
  541 │ 0.056108     0.151386     0.0653193     0.0764833    0.169796    0.12267      0.0870367    0.0180708       0.875        0.9375                       0
  542 │ 0.188658     0.122598     0.145815      0.0230454    0.0708358   0.0851334    0.104808     0.134746        0.875        1.0                          1
  543 │ 0.0560693    0.109496     0.0242068     0.127015     0.096255    0.127365     0.193937     0.121329        0.875        0.9375                       0
  544 │ 0.0362251    0.0443486    0.121608      0.059699     0.0912198   0.0557602    0.18028      0.151215        0.875        0.96875                      0
  545 │ 0.193008     0.170242     0.0778205     0.024094     0.0292072   0.0614851    0.128272     0.0266978       0.875        1.0                          1
  546 │ 0.111659     0.17583      0.186809      0.1183       0.199091    0.192172     0.136377     0.0789633       0.875        0.90625                      0
  547 │ 0.0508303    0.199614     0.1045        0.168363     0.134538    0.193653     0.175855     0.150154        0.875        0.9375                       0
  548 │ 0.0395888    0.185188     0.179047      0.0907557    0.0939206   0.164642     0.102836     0.193086        0.875        0.9375                       0
  549 │ 0.143273     0.0890136    0.155409      0.0689073    0.116701    0.0963879    0.0276078    0.130642        0.875        0.90625                      0
  550 │ 0.12004      0.0163504    0.0541526     0.0598026    0.0501529   0.0508223    0.179278     0.0511878       0.875        0.90625                      0
  551 │ 0.164252     0.0284366    0.196613      0.1597       0.0866044   0.0514847    0.0745653    0.103363        0.875        0.90625                      0
  552 │ 0.198454     0.159052     0.0319822     0.00419509   0.00546786  0.160495     0.097608     0.0522793       0.875        0.9375                       0
  553 │ 0.0737699    0.164991     0.146191      0.132657     0.0642493   0.107714     0.0337975    0.0517646       0.875        0.96875                      0
  554 │ 0.109192     0.108122     0.183411      0.0535604    0.0608648   0.0808857    0.184392     0.0233668       0.875        1.0                          1
  555 │ 0.165876     0.10705      0.182013      0.144607     0.162853    0.0996677    0.0353452    0.0338575       0.875        0.9375                       0
  556 │ 0.127313     0.0804981    0.0755679     0.00945207   0.0103412   0.0193227    0.128743     0.162987        0.875        0.9375                       0
  557 │ 0.184794     0.119161     0.0489058     0.0259262    0.156675    0.166446     0.0819843    0.0559586       0.875        0.90625                      0
  558 │ 0.164672     0.105341     0.0273093     0.126412     0.191967    0.198148     0.18717      0.0715583       0.875        0.90625                      0
  559 │ 0.0405746    0.0932987    0.187396      0.089628     0.099795    0.110279     0.170352     0.106225        0.875        1.0                          1
  560 │ 0.104502     0.150803     0.108464      0.133622     0.048036    0.150547     0.172088     0.053392        0.875        0.9375                       0
  561 │ 0.161827     0.0448662    0.0408274     0.0478385    0.0454781   0.0821479    0.180965     0.0392897       0.875        0.9375                       0
  562 │ 0.0112567    0.147637     0.196963      0.180347     0.137613    0.0816299    0.198407     0.0610673       0.875        0.96875                      0
  563 │ 0.0406869    0.0035365    0.0586129     0.174892     0.162557    0.130556     0.188429     0.111663        0.875        0.96875                      0
  564 │ 0.171665     0.181239     0.0968905     0.0359164    0.189766    0.0778472    0.180387     0.00728607      0.875        0.9375                       0
  565 │ 0.157509     0.00716798   0.114332      0.156551     0.104806    0.00342507   0.171619     0.0884124       0.875        0.9375                       0
  566 │ 0.0400342    0.0525113    0.165911      0.131647     0.163993    0.189434     0.000265401  0.065811        0.875        1.0                          1
  567 │ 0.131923     0.094252     0.1679        0.099416     0.101128    0.0763318    0.0903864    0.0232494       0.875        0.9375                       0
  568 │ 0.0295518    0.0495515    0.0426746     0.041134     0.141292    0.169824     0.187605     0.174523        0.875        0.9375                       0
  569 │ 0.0546819    0.12815      0.00957599    0.0698069    0.0946353   0.197396     0.147501     0.0839663       0.875        0.90625                      0
  570 │ 0.189838     0.149914     0.189631      0.163716     0.147094    0.0206656    0.180297     0.0433823       0.875        0.90625                      0
  571 │ 0.0815215    0.173841     0.142531      0.0190128    0.184735    0.0420653    0.175734     0.0725078       0.875        0.96875                      0
  572 │ 0.0394084    0.131479     0.0663633     0.0537532    0.13581     0.198865     0.190165     0.0802939       0.875        0.9375                       0
  573 │ 0.114317     0.0842966    0.0773103     0.021967     0.0981063   0.107859     0.164872     0.11017         0.875        1.0                          1
  574 │ 0.0726967    0.0917692    0.177591      0.114133     0.111005    0.0900466    0.198495     0.163655        0.875        0.9375                       0
  575 │ 0.124252     0.0937288    0.111014      0.150528     0.143553    0.0873059    0.194536     0.0111562       0.875        0.9375                       0
  576 │ 0.153147     0.0704614    0.0671283     0.108868     0.00499086  0.0988657    0.0632752    0.100331        0.875        0.9375                       0
  577 │ 0.0547396    0.0227965    0.00739434    0.189724     0.160364    0.182053     0.144495     0.0779669       0.875        0.9375                       0
  578 │ 0.082434     0.0805214    0.0307083     0.134397     0.0178962   0.0194999    0.193909     0.0606945       0.875        0.9375                       0
  579 │ 0.0579542    0.0397353    0.0504766     0.103546     0.178303    0.169672     0.0878092    0.0979068       0.875        0.96875                      0
  580 │ 0.0307564    0.153091     0.15614       0.000880182  0.144897    0.170465     0.17283      0.0227455       0.875        0.90625                      0
  581 │ 0.0631382    0.184185     0.0593091     0.00436067   0.0867966   0.151667     0.169137     0.10503         0.875        0.9375                       0
  582 │ 0.0840513    0.123289     0.149977      0.127942     0.133681    0.133632     0.085293     0.048012        0.875        0.9375                       0
  583 │ 0.0341329    0.119857     0.0736836     0.19209      0.0596141   0.0826292    0.106474     0.0246674       0.875        0.96875                      0
  584 │ 0.0984072    0.041588     0.19571       0.196268     0.137204    0.128215     0.189819     0.11111         0.875        0.9375                       0
  585 │ 0.140546     0.0572097    0.164852      0.123472     0.146021    0.118796     0.0567257    0.0423133       0.875        0.90625                      0
  586 │ 0.189715     0.00483417   0.0708863     0.172763     0.036329    0.0890452    0.165891     0.00608017      0.875        0.9375                       0
  587 │ 0.177993     0.0916916    0.142256      0.177595     0.0614969   0.0929305    0.152627     0.0556125       0.875        0.90625                      0
  588 │ 0.149579     0.015268     0.177646      0.0715522    0.174828    0.0957476    0.150105     0.0877374       0.875        0.96875                      0
  589 │ 0.0924323    0.0740839    0.0437632     0.167001     0.127383    0.159943     0.0813902    0.053224        0.875        0.9375                       0
  590 │ 0.0433174    0.0324633    0.013636      0.00300897   0.0930322   0.152738     0.164973     0.118281        0.875        0.96875                      0
  591 │ 0.191143     0.111883     0.0894539     0.166261     0.0629825   0.188295     0.0550744    0.0383756       0.875        0.90625                      0
  592 │ 0.0439828    0.00753423   0.041766      0.188107     0.189775    0.198823     0.0921362    0.0326302       0.875        0.9375                       0
  593 │ 0.0741909    0.0799837    0.0255896     0.121302     0.170153    0.158474     0.118928     0.0115232       0.875        0.9375                       0
  594 │ 0.112675     0.0885971    0.166043      0.176167     0.0966345   0.141182     0.0598232    0.00272631      0.875        0.9375                       0
  595 │ 0.0232557    0.07429      0.0301976     0.13094      0.0141927   0.0503292    0.184001     0.0276326       0.875        0.9375                       0
  596 │ 0.10665      0.118918     0.158431      0.0707493    0.0163268   0.114098     0.160147     0.11168         0.875        0.90625                      0
  597 │ 0.133183     0.0447423    0.0709453     0.0433016    0.0560796   0.180025     0.193172     0.0390364       0.875        0.9375                       0
  598 │ 0.132472     0.189812     0.153146      0.0424891    0.1594      0.161131     0.199689     0.00355708      0.875        0.9375                       0
  599 │ 0.178812     0.0729559    0.156627      0.0879       0.138947    0.119247     0.0575384    0.0331447       0.875        0.9375                       0
  600 │ 0.183615     0.0516798    0.0454278     0.15234      0.0328678   0.0777479    0.147156     0.0806153       0.875        0.9375                       0
  601 │ 0.177924     0.0313346    0.0484813     0.130624     0.0922985   0.133661     0.0430928    0.114217        0.875        0.96875                      0
  602 │ 0.183389     0.0899939    0.165007      0.15072      0.197953    0.196272     0.0111853    0.00149577      0.875        0.9375                       0
  603 │ 0.116674     0.18401      0.0696092     0.0690209    0.134601    0.136009     0.168398     0.0654212       0.875        0.90625                      0
  604 │ 0.0638767    0.188819     0.0985757     0.155484     0.19715     0.184958     0.132799     0.0907553       0.875        0.90625                      0
  605 │ 0.020153     0.0501877    0.187288      0.107258     0.112122    0.195027     0.0818911    0.122987        0.875        0.9375                       0
  606 │ 0.120181     0.193208     0.047554      0.0988346    0.191298    0.164415     0.18989      0.0188025       0.875        0.9375                       0
  607 │ 0.0748554    0.126289     0.163596      0.0926698    0.104491    0.089892     0.0795397    0.0127498       0.875        0.9375                       0
  608 │ 0.0866436    0.0971604    0.194701      0.100476     0.110568    0.0626282    0.18058      0.161472        0.875        0.96875                      0
  609 │ 0.189809     0.101811     0.174421      0.0159449    0.148633    0.1557       0.122725     0.0235315       0.875        0.96875                      0
  610 │ 0.00909226   0.0616001    0.164895      0.00332493   0.0727232   0.0685421    0.188375     0.0735945       0.875        0.90625                      0
  611 │ 0.106304     0.0885131    0.084369      0.083578     0.146544    0.124553     0.174585     0.165469        0.875        0.90625                      0
  612 │ 0.00878487   0.0948883    0.194966      0.0629446    0.142472    0.0790982    0.182261     0.123287        0.875        0.96875                      0
  613 │ 0.18224      0.0910528    0.158668      0.0712814    0.0754344   0.0652168    0.103879     0.126022        0.875        0.90625                      0
  614 │ 0.0585535    0.157532     0.143665      0.0722       0.145472    0.112149     0.100724     0.188981        0.875        0.9375                       0
  615 │ 0.0252676    0.0279083    0.106708      0.000930932  0.133498    0.0609006    0.124369     0.0157199       0.875        0.9375                       0
  616 │ 0.187363     0.175449     0.088216      0.195396     0.104546    0.0970697    0.116262     0.0123006       0.875        0.9375                       0
  617 │ 0.0908686    0.155713     0.0893141     0.0114892    0.143327    0.123121     0.17278      0.134935        0.875        0.9375                       0
  618 │ 0.0726397    0.12194      0.0925392     0.0281652    0.17551     0.155415     0.0678485    0.0260118       0.875        0.90625                      0
  619 │ 0.0595467    0.144163     0.0712655     0.113484     0.0686702   0.184853     0.141559     0.188565        0.875        0.90625                      0
  620 │ 0.139567     0.148518     0.165954      0.0547161    0.119564    0.055295     0.183843     0.0910649       0.875        0.90625                      0
  621 │ 0.0282969    0.0272641    0.199798      0.00807362   0.0508864   0.176264     0.197318     0.0561715       0.875        0.9375                       0
  622 │ 0.134828     0.00394308   0.00202389    0.0122568    0.0310101   0.0781879    0.0796513    0.068238        0.875        0.9375                       0
  623 │ 0.0309495    0.0704233    0.178145      0.0426229    0.171117    0.196186     0.195171     0.0833764       0.875        0.90625                      0
  624 │ 0.0420981    0.135246     0.052668      0.0156794    0.00873176  0.115197     0.124645     0.0546512       0.875        0.9375                       0
  625 │ 0.175896     0.149037     0.123576      0.0524274    0.107781    0.10128      0.130867     0.0154345       0.875        0.96875                      0
  626 │ 0.143921     0.0232144    0.0851927     0.14952      0.0943681   0.0780882    0.0317997    0.0978578       0.875        0.96875                      0
  627 │ 0.130599     0.190773     0.0446974     0.0196203    0.102423    0.0704909    0.0664846    0.0980813       0.875        0.9375                       0
  628 │ 0.0593581    0.158929     0.0150752     0.0414553    0.155676    0.140261     0.0636629    0.0777804       0.875        0.9375                       0
  629 │ 0.109658     0.0781095    0.0399708     0.0021752    0.121825    0.123952     0.177141     0.15883         0.875        0.90625                      0
  630 │ 0.141672     0.0480904    0.141746      0.163885     0.0279304   0.113211     0.169664     0.0617227       0.875        0.96875                      0
  631 │ 0.153424     0.00813828   0.114618      0.0383401    0.122181    0.08866      0.151264     0.00658596      0.875        0.9375                       0
  632 │ 0.115979     0.143984     0.0330769     0.143833     0.16359     0.119819     0.126        0.0806149       0.875        0.9375                       0
  633 │ 0.172972     0.0807665    0.165386      0.0633102    0.190709    0.188934     0.171324     0.0558424       0.875        0.90625                      0
  634 │ 0.175027     0.147161     0.0118769     0.0739803    0.0197584   0.199435     0.0917041    0.00674316      0.875        0.9375                       0
  635 │ 0.177927     0.0304648    0.198289      0.0272452    0.0208284   0.111849     0.152262     0.0517503       0.875        0.9375                       0
  636 │ 0.196888     0.11466      0.171654      0.0933437    0.0105897   0.0471974    0.12092      0.0412877       0.875        0.96875                      0
  637 │ 0.196979     0.117704     0.032704      0.108093     0.155419    0.0728236    0.0809494    0.00972162      0.875        0.9375                       0
  638 │ 0.143877     0.123183     0.154578      0.0118073    0.13481     0.173207     0.197227     0.0522214       0.875        0.90625                      0
  639 │ 0.142202     0.0293281    0.104619      0.13287      0.182381    0.0262933    0.139653     0.139107        0.875        0.96875                      0
  640 │ 0.0801204    0.130381     0.044968      0.0475313    0.167202    0.180802     0.113406     0.0108885       0.875        0.90625                      0
  641 │ 0.070634     0.188057     0.199371      0.00421901   0.033743    0.167751     0.193159     0.0392124       0.875        0.9375                       0
  642 │ 0.0716073    0.198051     0.159944      0.187823     0.145229    0.156698     0.129436     0.0421008       0.875        0.9375                       0
  643 │ 0.196392     0.035368     0.118805      0.037742     0.153911    0.190706     0.00932544   0.0490862       0.875        0.90625                      0
  644 │ 0.107068     0.0669922    0.0184912     0.164546     0.165344    0.147616     0.106166     0.029727        0.875        0.90625                      0
  645 │ 0.0950293    0.0856748    0.0306198     0.168652     0.0717873   0.0480876    0.156634     0.0852942       0.875        0.9375                       0
  646 │ 0.141276     0.0921685    0.0240468     0.0250481    0.0795234   0.0775352    0.151387     0.0980008       0.875        0.9375                       0
  647 │ 0.128149     0.172511     0.109331      0.123433     0.0518225   0.170476     0.0847902    0.124574        0.875        0.90625                      0
